Incremental Lift,Lift Percent,Avg Treatment Amount,Expected Amount,Total Row Count,Treated Count,Outcome R 2,Treatment Auc,Lift Pct Ci Lower,Lift Pct Ci Upper,Lift Ci Lower,Lift Ci Upper,Lift P Value,Ate Base,Cate Existing Buyer,Cate Lapsed,Cate Young,Cate Senior,Cate High Income,Cate Existing Buyer P Value,Cate Lapsed P Value,Cate Young P Value,Cate Senior P Value,Cate High Income P Value
7.224572406207522,1.7693619428621477,415.5396961349874,408.3151237287799,670166,335083.0,0.5985354252527852,0.6532530889281725,1.1756562300552142,2.3630676556690813,4.800382190375057,9.648762622039987,5.185226248372032e-09,31.516041110473402,16.68674128394199,8.273264020545199,30.055940172304375,35.860152878047394,16.839427692404048,0.0005263047913295349,1.1198597604789029e-11,0.6684754154184631,0.13706291891905975,2.6425944321673e-08
